,Smiles,MolLog,TPSA,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumRotatableBonds,CalcNumAmideBonds,NumHeteroatoms,NumValenceElectrons,NumSpiroAtoms,FractionCSP3,FpDensityMorgan1,ExactMolWt,Chi0,Chi1,Ipc,BertzCT,LabuteASA,IC50
0,CCN(CC)C(=O)N1CCC(NC(c2ccc(OC(C)C)cc2)c2cccnc2)CC1,4.474000000000004,57.7,1,6,4,1,8,2,6,168,0,0.52,1.1290322580645162,424.283826392,22.216967702877934,15.011570350697117,9643864.499374337,798.0315211875144,186.15610060809618,7.0
1,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccccc3F)CC2)cc1,4.076180000000003,69.02000000000001,1,5,4,1,5,1,6,156,0,0.24,1.064516129032258,414.18558957600004,21.631181265251033,15.152198343190413,15083293.493634665,1070.681060806562,180.70827831246527,44339.0
2,CC(C)Oc1ccc(C(O)(c2cccnc2)c2ccccc2F)cc1,4.292100000000003,42.35,1,3,3,1,5,0,4,128,0,0.19047619047619047,0.96,337.1478071,17.863596551749424,12.013892449325281,502037.6997712327,834.0296030382634,146.29832235478708,44258.0
3,Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)nn1C,2.979000000000001,86.84,1,7,6,1,5,1,7,158,0,0.3333333333333333,1.1935483870967742,414.21680945200006,21.794317972067564,15.046045193307766,15254842.340392686,1056.0073554414887,181.87986059529314,260.5
4,O=C(c1ccc(C(F)(F)F)cc1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,4.757400000000004,58.120000000000005,1,5,4,1,5,1,10,178,0,0.2916666666666667,1.0294117647058822,476.16355239200004,24.294317972067564,16.219365256252168,40031487.694166794,1130.3502959677248,192.197488223648,290.0
5,Cc1ncsc1C(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,4.8491200000000045,58.120000000000005,1,5,5,1,5,1,9,168,0,0.34782608695652173,1.15625,460.154467016,22.716967702877934,15.325518406134815,20106561.764630403,1045.108388202566,187.87172280260364,60380.0
6,OC(c1cncnc1)(c1ccccn1)c1ccccc1Cl,2.8092000000000006,58.900000000000006,1,4,4,1,3,0,5,104,0,0.0625,0.9523809523809523,297.066889684,14.708896013370174,10.226198749090576,93632.53604360083,695.2755014816248,126.66697756793883,7330.0
7,CCn1nc(C)cc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,3.4619000000000018,86.84,1,7,6,1,6,1,7,164,0,0.36,1.21875,428.23245951600006,22.501424753254106,15.58404999576855,26126831.128550064,1091.7108565715475,188.24480270968974,504.0
8,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3c(F)cccc3F)CC2)cc1,4.215280000000003,69.02000000000001,1,5,4,1,5,1,7,162,0,0.24,1.03125,432.176167764,22.50142475325411,15.562881945713373,21478082.51024047,1100.6788951125898,184.87381371539146,100000.0
9,CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,2.4016,53.510000000000005,0,5,4,0,4,0,7,128,0,0.35294117647058826,1.0416666666666667,365.09647556,17.156489770562878,11.448508308423069,283989.3213326577,773.2427707808026,147.47567629906143,110.0
10,CC(C)OCCCNC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,4.564100000000003,71.45,2,5,4,2,9,1,6,162,0,0.28,1.096774193548387,438.17102040400005,22.269373945685228,14.907739299442632,8824278.106088893,993.1636472058104,187.60720591998074,74840.0
11,Cc1nc(C)c(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,5.1575400000000045,58.120000000000005,1,5,5,1,5,1,9,174,0,0.375,1.121212121212121,474.17011708000007,23.58721119088101,15.719365256252166,27184972.96676618,1091.147163260488,194.23666491700024,18.0
12,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)C1CCCCC1,4.005100000000002,58.120000000000005,1,5,4,1,5,1,7,160,0,0.5217391304347826,1.0666666666666667,414.223117956,20.924074484064484,14.614193540729628,8724396.779212797,849.5365377374122,175.46266722725912,100000.0
13,CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,2.9061000000000012,53.510000000000005,0,5,4,0,4,0,10,152,0,0.3888888888888889,1.1071428571428572,417.113410728,20.52673325856595,13.070516776351216,1297977.7409865747,927.5920518018261,160.19949379828128,44343.0
14,N#Cc1ccnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n1,4.110080000000003,77.73,1,6,6,1,5,0,9,164,0,0.30434782608695654,1.03125,438.17797933200006,22.553830996061404,15.436002853667034,19697211.63530962,1071.381017428809,183.317122980167,31.0
15,O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1)C1CC1,4.180400000000003,45.230000000000004,1,4,3,1,5,1,7,154,0,0.45454545454545453,1.0344827586206897,403.187147048,20.432510652501765,13.914834803611855,7148215.954020684,826.6310356006569,167.67867042044563,72.0
16,Fc1cc(Cl)ccc1C(NC1CCN(c2nccc(C(F)(F)F)n2)CC1)c1cccnc1,5.030900000000004,53.94,1,5,5,1,5,0,10,168,0,0.3181818181818182,1.09375,465.1343362,22.716967702877934,15.308681653729208,16250999.711889433,1055.6868663585747,187.02840281410957,44338.0
17,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3cc(F)ccc3F)CC2)cc1,4.215280000000003,69.02000000000001,1,5,4,1,5,1,7,162,0,0.24,1.09375,432.176167764,22.50142475325411,15.546045193307766,21539533.358455356,1120.9288951125898,184.8738137153915,100000.0
18,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccc(C(F)(F)F)cc3F)CC2)cc1,5.094980000000004,69.02000000000001,1,5,4,1,5,1,9,180,0,0.2692307692307692,1.0857142857142856,482.172974204,25.001424753254113,16.75737005871295,67312725.41666129,1214.8394625613037,199.5698266356406,345.0
19,Cc1nocc1C(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,4.380620000000003,71.26,1,6,5,1,5,1,9,168,0,0.34782608695652173,1.15625,444.177310636,22.716967702877934,15.325518406134815,20106561.764630403,1043.108388202566,182.9770451020383,44331.0
20,C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,3.6101000000000028,57.650000000000006,0,5,5,0,6,0,7,124,0,0.17647058823529413,1.375,349.05171379600006,17.526733258565955,11.49040230064194,215354.18517502892,758.1761261101259,142.8679828031187,67500.0
21,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccc(F)cc3)CC2)cc1,4.076180000000003,69.02000000000001,1,5,4,1,5,1,6,156,0,0.24,1.064516129032258,414.18558957600004,21.631181265251033,15.135361590784806,14922101.265257578,1053.4310608065628,180.70827831246527,44334.0
22,O=C(Cc1ccccc1)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1,3.9437000000000033,54.88,1,4,3,1,5,1,7,138,0,0.15,1.0,371.12454679200005,19.277810114122513,12.931671556017463,1241046.6414657938,881.85531965374,153.652646443535,1000.0
23,OC(c1ccc(C(F)(F)F)cc1)(c1ccc(C(F)(F)F)cc1)c1cc2ccccc2[nH]1,6.489700000000003,36.019999999999996,2,2,1,2,3,0,8,160,0,0.13043478260869565,0.5806451612903226,435.1057834200001,22.44094682093904,14.492185072801483,8541192.440607265,1113.529587327978,172.31868899731774,3980.0
24,OC(c1ccc(Cl)cc1)(c1ccncn1)c1ccccc1Cl,4.0676000000000005,46.010000000000005,1,3,3,1,3,0,5,110,0,0.058823529411764705,0.9090909090909091,330.032668364,15.579139501373252,10.620045599207929,132143.14403619588,778.1770800952257,137.750595813874,100000.0
25,Cc1noc(C)c1C(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,4.689040000000004,71.26,1,6,5,1,5,1,9,174,0,0.375,1.121212121212121,458.1929607,23.58721119088101,15.736202008657774,27871731.124042083,1069.647163260488,189.34198721643492,100000.0
26,Cc1noc(C)c1C(O)(c1ccc(Cl)cc1)c1ccc(C(F)(F)F)cc1,5.247840000000004,46.260000000000005,1,3,3,1,3,0,7,136,0,0.21052631578947367,0.8846153846153846,381.07434106,19.112519696192855,12.135900917253428,606303.7326846514,897.9524460360697,152.56479972786047,57880.0
27,Nc1nc(N2CCN(C(c3cccnc3)c3ccc(C(F)(F)F)cc3F)CC2)no1,3.1163000000000016,84.31,2,7,7,1,4,0,11,158,0,0.3157894736842105,1.1,422.14782207599995,21.30275414050484,14.325518406134815,7393719.793764416,1001.7592742313815,168.65574222628547,57830.0
28,Cc1noc(N2CCN(C(c3cccnc3)c3ccc(C(F)(F)F)cc3F)CC2)n1,3.842520000000003,58.290000000000006,0,6,6,0,4,0,10,158,0,0.35,1.1,421.15257310800007,21.302754140504845,14.325518406134815,7393719.793764416,999.9314696189524,169.6807936436694,44332.0
29,O=C(c1ccccc1)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,4.551600000000004,45.230000000000004,1,4,3,1,6,1,7,160,0,0.25,1.0,425.171496984,21.846724214874857,14.914834803611855,8955957.861155102,1001.7493317782394,178.28182732245241,100000.0
30,CC(C)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,3.8214000000000024,58.120000000000005,1,5,4,1,5,1,8,156,0,0.47619047619047616,1.1379310344827587,406.19804608000004,21.018297090128666,13.753038761063381,2791980.748177567,800.9259607837446,167.90414955492133,230.0
31,Cc1ncsc1C(=O)NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,4.017820000000003,71.01,1,6,6,1,5,1,9,156,0,0.3333333333333333,1.3,445.11393719200004,21.08721119088102,14.524877143252588,9111701.88505513,1023.2460120193642,182.69862409018273,100000.0
32,Clc1ccc(C(c2cccnc2)N2CCN(c3ccccc3)CC2)cc1,4.646600000000004,19.370000000000005,0,3,3,0,4,0,4,132,0,0.22727272727272727,0.7692307692307693,363.15022538399995,17.76937394568524,12.809663088089316,1582954.1323513042,813.025801233897,159.40705249831373,34.0
33,[O-][n+]1cncc(C(O)(c2ccc(Cl)cc2)c2ccccc2Cl)c1,3.306000000000002,60.06,1,4,3,1,3,0,6,116,0,0.058823529411764705,1.0,346.027582984,16.44938298937633,11.013892449325281,183988.29400874564,840.006852776718,142.70883955214333,100000.0
34,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,4.392000000000003,58.120000000000005,1,5,4,1,5,1,8,160,0,0.2608695652173913,1.096774193548387,442.13719541200004,21.794317972067564,15.00804039084698,12319065.031525185,1041.201938080041,183.63920612735438,270.0
35,OC(c1ccc(Cl)cc1)(c1ccc(Br)cc1)c1cncnc1,4.176700000000002,46.010000000000005,1,3,3,1,3,0,5,110,0,0.058823529411764705,0.8181818181818182,373.98215278400005,15.579139501373252,10.603208846802321,130802.5768618715,715.4270800952257,141.31487719263367,144.0
36,Fc1cc(Cl)ccc1C(NC1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1cccnc1,6.240900000000004,28.16,1,3,3,1,5,0,8,168,0,0.2916666666666667,1.03125,463.143838264,22.716967702877934,15.30868165372921,16318052.743376236,1033.360014923561,188.58910685221656,53950.0
37,N#Cc1cc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)ccc1F,5.232880000000003,51.95,1,4,4,1,5,0,7,158,0,0.25,1.096774193548387,438.142280792,21.794317972067567,15.046045193307766,12883009.090866446,1092.4785905292954,184.6506157278328,38360.0
38,CCn1cc(C(NC2CCN(c3ccc(S(C)(=O)=O)cc3)CC2)c2cccnc2)cn1,3.049500000000002,80.12,1,7,7,1,7,0,8,164,0,0.391304347826087,1.096774193548387,439.20419616800007,21.846724214874857,14.936002853667034,14642104.134405687,1088.510218984978,183.5862150811706,6040.0
39,Fc1ccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1Cl,6.014600000000004,28.16,1,3,3,1,5,0,7,156,0,0.2608695652173913,1.0,447.10805947200004,21.08721119088102,14.508040390846983,7537680.308525011,1008.5849842028023,184.1963601588492,54490.0
40,CC(C)C(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,3.080800000000001,58.120000000000005,1,5,4,1,5,1,7,144,0,0.45,1.2222222222222223,374.191817828,19.388540578131753,12.952397498181153,1253436.4332855393,776.806108281483,157.37367203759848,100000.0
41,O=C(Oc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,4.6410000000000045,45.67,0,5,4,0,4,1,6,148,0,0.21739130434782608,0.896551724137931,407.140054624,20.053830996061407,14.203509938206668,6066476.929299661,927.3563631973856,175.047061942261,8.0
42,CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,3.981600000000003,34.480000000000004,0,3,3,0,4,0,5,98,0,0.14285714285714285,1.3157894736842106,294.03266836399996,13.664925939000156,9.202708600407234,22498.828230672418,585.2547650907028,121.37241031830565,470.0
43,O=C(NC(c1ccc(C(F)(F)F)cc1)c1cnccn1)c1ccc(C(F)(F)F)cc1,5.033600000000002,54.88,1,4,3,1,4,1,10,156,0,0.15,0.8,425.096281356,21.940946820939047,14.05368002394561,3602960.812283838,999.9569521354083,166.1492526523137,61200.0
44,CN(C)C(=O)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1,2.8560000000000008,58.120000000000005,1,5,3,1,3,2,8,122,0,0.26666666666666666,1.173913043478261,324.11979576000004,17.035169427003233,10.786712265874595,111331.16153899266,656.6722485836603,130.7203280220709,1000.0
45,NC(=O)c1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)cc1,3.483500000000001,76.21000000000001,3,4,3,2,4,1,7,138,0,0.1,0.8518518518518519,372.1085623800001,19.656489770562867,12.725217314730468,1030462.1397485335,939.7157738882067,152.65231861379254,120.0
46,Cc1noc(N2CCN(C(c3ccc(C(F)(F)F)cc3)c3cncnc3)CC2)n1,3.098420000000001,71.18,0,7,7,0,4,0,10,152,0,0.3684210526315789,0.9655172413793104,404.1572438880001,20.43251065250176,13.914834803611857,5136256.136953462,936.5832573661392,164.73490622168967,192.5
47,Fc1ccc(OC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,5.872300000000005,25.36,0,3,3,0,5,0,7,162,0,0.2916666666666667,0.9032258064516129,430.166826204,21.846724214874854,14.897998051206248,11146922.19603489,967.2160644307071,177.8495236712337,23790.0
48,O=C(Nc1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,5.1105000000000045,57.260000000000005,2,5,3,2,5,2,6,154,0,0.25,0.9666666666666667,420.17168910000004,20.760937777247953,14.68667318580106,9789447.497694705,941.959541087142,181.63834952416343,63730.0
49,OC(Cc1ccc(Cl)nc1)c1ccc(Cl)cc1,3.664500000000002,33.120000000000005,1,2,2,1,3,0,4,88,0,0.15384615384615385,1.0588235294117647,267.021769332,12.25071237662706,8.14786704554084,8155.012669727613,481.7775784560201,109.8387957412601,1000.0
50,O=C(NC(c1ccc(C(F)(F)F)cc1)c1cnccn1)c1ccc(Cl)cc1,4.668200000000002,54.88,1,4,3,1,4,1,8,138,0,0.10526315789473684,1.0,391.069924376,19.440946820939047,12.842355158540423,1133258.9644910418,913.6848423901878,157.59097055602004,61770.0
51,CC(C)(C)NC(=O)N1CCC(NC(c2ccc(C#N)cc2)c2cccnc2)CC1,3.6047800000000025,81.05,2,6,4,2,4,2,6,152,0,0.43478260869565216,1.1724137931034482,391.23721054800006,20.85516038331214,13.853486507463531,2977655.03007957,843.5771992785653,172.4952793446695,585.0
52,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3cscn3)CC2)cc1,3.393580000000002,81.91000000000001,1,6,6,1,5,1,7,146,0,0.2727272727272727,1.206896551724138,403.1466812920001,20.053830996061407,14.241514740667453,8038840.478133735,974.3019132781415,173.40275416089705,100000.0
53,Cc1nc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)co1,4.380620000000003,71.26,1,6,5,1,5,1,9,168,0,0.34782608695652173,1.15625,444.177310636,22.71696770287793,15.308681653729208,20351534.078107763,1043.108388202566,183.02568879626898,590.5
54,CC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,3.1853000000000016,58.120000000000005,1,5,4,1,4,1,8,144,0,0.42105263157894735,1.1851851851851851,378.16674595200004,19.440946820939043,12.842355158540421,1133258.9644910418,756.7742724194752,155.17426532612814,100000.0
55,CS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,2.5984000000000007,75.19,1,6,5,1,5,0,10,152,0,0.4444444444444444,1.1428571428571428,414.1337315720001,20.363596551749417,13.13295972029058,1363260.020073492,881.2967721245697,161.40857700410282,1220.0
56,OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccc(C(F)(F)F)cc1F,5.177100000000002,33.120000000000005,1,2,2,1,3,0,7,134,0,0.10526315789473684,0.8846153846153846,381.054354564,18.94938298937633,12.225217314730468,594089.6453758471,913.0722882718769,151.25476533214737,57440.0
57,CC(C)CNC(c1ccc(C(F)(F)F)cc1)c1cnccn1,3.8304000000000027,37.81,1,3,3,1,5,0,6,118,0,0.375,1.0909090909090908,309.145282236,16.164925939000156,10.376028663351637,72650.13143106332,579.8350682033735,127.16391436622038,800.0
58,Fc1ccccc1C(c1ccc(C(F)(F)F)cc1)c1cccnc1,5.419700000000003,12.89,0,1,1,0,3,0,5,122,0,0.10526315789473684,0.7916666666666666,331.09841229600005,17.156489770562874,11.465345060828676,288504.2163768391,810.7753858483787,136.15726535306968,63980.0
59,CON=C(c1ccc(Cl)cc1)C1(c2ccccc2C(=O)O)CC1,4.1205000000000025,58.89,1,4,3,1,5,0,5,118,0,0.2222222222222222,1.173913043478261,329.08187105199994,16.44938298937633,11.081352672378639,313064.24471910286,764.0910950820031,138.89424715237786,1000.0
60,O=C(c1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,5.145700000000004,45.230000000000004,1,4,4,1,5,1,8,162,0,0.30434782608695654,1.064516129032258,445.14356798399996,21.846724214874857,14.914834803611855,15048794.014601676,983.1659861322543,182.28713270726053,76060.0
61,O=C1OC(c2ccc(Cl)cc2)(c2cccnc2)c2ccccc21,4.197300000000003,39.19,0,3,3,0,2,0,4,112,0,0.05263157894736842,0.9130434782608695,321.05565630399997,15.863596551749426,11.2151806135984,347346.5581725496,877.3861666371199,138.06762614426785,230.0
62,CCOC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,4.034900000000003,54.46,1,5,4,1,5,1,6,138,0,0.4,1.2692307692307692,373.155704688,18.355160383312143,12.66903509559602,952052.0926726469,700.7560500558405,158.87482259279147,18.0
63,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccccc3)CC2)cc1,3.9370800000000026,69.02000000000001,1,5,4,1,5,1,5,150,0,0.24,1.0,396.195011388,20.760937777247953,14.741514740667453,10567091.348344797,1004.5240905712465,176.54274290953902,100000.0
64,O=C(NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1)c1c(F)cccc1F,4.531100000000003,58.120000000000005,1,5,4,1,5,1,9,166,0,0.2608695652173913,1.03125,460.12777359999995,22.664561460070644,15.435560745775549,17728244.53050602,1087.4005674374625,187.8047415302806,82300.0
65,CC(C)C(=O)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1,3.357000000000001,54.88,1,4,3,1,4,1,7,122,0,0.3125,1.1304347826086956,323.12454679200005,17.035169427003233,10.786712265874595,111331.16153899266,654.5207200156246,131.32543646626416,100000.0
66,Clc1ccc(C(c2cncnc2)N2CCNCC2)cc1,2.124599999999999,41.050000000000004,1,4,4,1,3,0,5,104,0,0.3333333333333333,1.0,288.114174224,13.7862462825598,9.84333659290053,62826.54518110222,537.559788464813,123.35963478660094,1000.0
67,O=S(=O)(c1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,3.225900000000002,66.4,0,6,5,0,5,0,8,150,0,0.23809523809523808,0.8275862068965517,428.10737459200004,20.26937394568523,14.053680023945608,5279391.533383456,1039.0587965069947,175.38747637167535,76120.0
68,NC(=O)c1ccccc1C(O)(c1ccc(Cl)cc1)c1cccnc1,3.118100000000002,76.21000000000001,3,4,3,2,4,1,5,120,0,0.05263157894736842,1.0,338.0822054,17.156489770562874,11.530729201730889,324908.47950403264,866.0499697516946,144.0940365174989,100000.0
69,FC(F)(F)c1ccc(C(c2cccnc2)N2CCC(Oc3cccc(Cl)c3)CC2)cc1,6.386600000000006,25.360000000000003,0,3,3,0,5,0,7,162,0,0.2916666666666667,0.967741935483871,446.13727566399996,21.84672421487486,14.897998051206248,10872466.194806669,987.7111769285433,183.98725449518915,61170.0
70,CC(C)(C)CC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,4.841200000000004,45.230000000000004,1,4,3,1,5,1,5,150,0,0.4782608695652174,1.1785714285714286,399.20774026000004,20.148053602125593,13.315481705002746,1712092.1701949218,762.6844871249955,172.8561037064744,100000.0
71,O=C(NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1)C1CC1,3.815000000000002,45.230000000000004,1,4,3,1,5,1,5,136,0,0.42857142857142855,1.0769230769230769,369.16079006800004,17.93251065250177,12.70350993820667,2265805.754055643,737.611323693879,159.12038832415197,78.0
72,O=C(C1CC1)N1CCN(C(c2cncnc2)c2ccc(C(F)(F)F)cc2F)CC1,3.278100000000002,49.330000000000005,0,5,4,0,4,1,9,154,0,0.45,1.0689655172413792,408.15732414,20.5956473593183,13.842355158540423,6543410.676892297,877.7950903467298,164.90888317651704,100000.0
73,FC(F)(F)c1ccc(C(NC2CCN(c3ncccn3)CC2)c2cscn2)cc1,4.299900000000003,53.94,1,5,6,1,5,0,9,152,0,0.35,1.0344827586206897,419.13915130000004,20.269373945685235,14.004151201088897,6139895.491140748,892.1259218847176,170.19996445471315,1000.0
74,Cc1nocc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,4.380620000000003,71.26,1,6,5,1,5,1,9,168,0,0.34782608695652173,1.15625,444.177310636,22.716967702877934,15.325518406134815,20722072.546124924,1043.108388202566,182.9770451020383,164.5
75,O=C(Oc1ccccc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,5.077400000000004,54.46,1,5,4,1,5,1,6,154,0,0.25,1.0,421.155704688,20.760937777247953,14.68667318580106,9789447.497694705,943.2046535849786,181.20203257006224,60820.0
76,OC(c1ccccc1)(c1ccc(Cl)cc1)c1cncnc1,3.414200000000003,46.010000000000005,1,3,3,1,3,0,4,104,0,0.058823529411764705,0.7619047619047619,296.07164071600005,14.708896013370174,10.209361996684969,92668.4147421019,675.2935206825327,127.44732958699231,100000.0
77,OC(c1ccccc1)(c1cncnc1)c1ccccc1Cl,3.414200000000002,46.010000000000005,1,3,3,1,3,0,4,104,0,0.058823529411764705,0.8095238095238095,296.07164071600005,14.708896013370174,10.226198749090576,93632.53604360083,692.5435206825325,127.44732958699232,100000.0
78,Cc1nc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)co1,3.233500000000002,95.05000000000001,1,7,6,1,5,1,7,152,0,0.30434782608695654,1.2333333333333334,401.18517497600004,20.924074484064484,14.635361590784806,10849984.850695219,1031.4603530985482,174.921662268959,100000.0
79,Cc1n[nH]c(C)c1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,3.277020000000002,97.7,2,7,5,2,5,1,7,158,0,0.3333333333333333,1.1935483870967742,414.216809452,21.79431797206756,15.062881945713372,15285485.200344535,1056.0073554414887,181.66988910869782,100000.0
80,Fc1cccc(F)c1N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,5.726600000000006,28.16,1,3,3,1,5,0,8,168,0,0.2916666666666667,0.875,447.173388804,22.716967702877934,15.325518406134815,16554614.139733203,1009.5003744491241,182.4513760282611,18.0
81,CS(=O)(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,2.7670000000000012,53.510000000000005,0,5,4,0,4,0,9,146,0,0.3888888888888889,1.0,399.12283254000005,19.65648977056287,12.659833173828257,900948.0850940701,862.9749032739822,156.03395839535509,76.5
82,N#Cc1ccccc1N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1,5.093780000000004,51.95,1,4,4,1,5,0,6,152,0,0.25,1.1333333333333333,420.151702604,20.92407448406449,14.652198343190415,9003251.32048381,1042.5716202939798,180.48508032490656,39910.0
83,CCn1cc(C(NC2CCN(c3ccc(OC(F)(F)F)cc3)CC2)c2cccnc2)cn1,4.544600000000003,55.21000000000001,1,6,6,1,7,0,9,170,0,0.391304347826087,1.09375,445.20894511200004,22.553830996061404,15.409129400129357,22085230.585582227,982.8713886591329,184.5709681376696,103.0
84,FC(F)(F)c1ccc(C(NC2CCN(c3cncs3)CC2)c2cccnc2)cc1,4.904900000000004,41.05,1,4,5,1,5,0,8,152,0,0.3333333333333333,1.0,418.14390233200004,20.269373945685235,14.004151201088897,6150117.473157969,889.9354583785478,170.98031647376666,25.0
85,O=S(=O)(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,4.104500000000003,53.510000000000005,0,5,4,0,5,0,7,156,0,0.5,0.9310344827586207,433.159075816,20.26937394568523,14.053680023945608,5279391.533383456,891.4144368798131,178.29455571751524,10.0
86,O=C(c1ccc(Cl)cc1)c1ccccc1Cl,4.224400000000002,17.07,0,1,1,0,2,0,3,80,0,0.0,0.875,249.995220236,11.543605595440512,7.681540550352055,5209.909244971102,517.7107327512057,103.62149399376472,10000.0
87,FC(F)(F)c1ccc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,6.101800000000005,28.16,1,3,3,1,5,0,7,162,0,0.2916666666666667,0.9354838709677419,445.15326007600004,21.846724214874857,14.89799805120625,11460754.926484123,967.7062894263802,184.4235714492903,53500.0
88,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3c(F)cccc3C(F)(F)F)CC2)cc1,5.094980000000004,69.02000000000001,1,5,4,1,5,1,9,180,0,0.2692307692307692,1.0571428571428572,482.172974204,25.00142475325411,16.774206811118557,67638830.9143607,1214.8394625613037,199.56982663564057,4.481
89,OC(c1cccnc1)c1ccc(Cl)cc1F,2.9558000000000018,33.120000000000005,1,2,2,1,2,0,4,82,0,0.08333333333333333,1.3125,237.035669808,11.543605595440512,7.681540550352056,5164.4407178844285,489.63236312355156,97.33612280290802,100000.0
90,CC(C)CS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,3.6246000000000027,75.19,1,6,5,1,7,0,10,170,0,0.5238095238095238,1.1290322580645162,456.1806817640001,22.648053602125586,14.549461939726969,5279965.768007897,942.840178328683,180.50340334729265,62270.0
91,CC(C)(C)OC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,4.377100000000004,45.67,0,5,4,0,3,1,6,144,0,0.42857142857142855,1.0740740740740742,387.171354752,19.440946820939047,12.832318457408354,1058355.3029927914,751.2462292965495,165.4497361937834,27.0
92,OC(c1ccc(Cl)cc1)(c1cncnc1)c1cccc(Cl)c1,4.0676000000000005,46.010000000000005,1,3,3,1,3,0,5,110,0,0.058823529411764705,0.7727272727272727,330.032668364,15.579139501373252,10.603208846802321,129028.97307016684,778.1770800952257,137.75059581387399,513.0
